Date,Revenue,COGS,number_of_order,number_of_customer,sum_of_sessions,sum_of_page_views,sum_of_shipping_fee,number_visitor_review,mean_of_rating,sum_of_refund,number_of_customer_signup
2018-07-04,2096565.2,2027736.06,104,104,28097.0,130464.0,1294.6,62.0,4.031746031746032,102746.06,35.0
2018-07-05,2944993.36,2822619.07,132,131,28366.0,105387.0,1087.42,62.0,3.9193548387096775,201093.59,25.0
2018-07-06,2036989.14,2040145.8,77,77,29007.0,141788.0,652.35,61.0,3.7704918032786887,241043.68,36.0
2018-07-07,3253556.07,3156576.31,127,125,29236.0,105103.0,333.59,60.0,4.0,320893.10000000003,33.0
2018-07-08,2752144.2,2725199.41,133,132,30925.0,121874.0,359.86,51.0,3.764705882352941,126213.53,35.0
2018-07-09,4430764.61,4215804.43,195,195,25089.0,99948.0,289.4,70.0,3.9714285714285715,406904.84,34.0
2018-07-10,5201122.72,4881351.11,224,224,27959.0,142277.0,738.85,56.0,3.982142857142857,273466.52,37.0
2018-07-11,6502831.07,6236313.66,285,284,28821.0,125619.0,928.93,50.0,4.1,266515.34,46.0
2018-07-12,6228668.47,6094439.16,238,238,27924.0,145185.0,1002.01,62.0,3.935483870967742,314743.82,34.0
2018-07-13,4250921.4,4213700.8,197,195,29480.0,149528.0,921.91,60.0,4.05,153277.53,34.0
2018-07-14,4868504.46,4786402.77,218,216,25762.0,103669.0,1061.61,60.0,4.15,148380.87,35.0
2018-07-15,5393026.83,5249791.03,233,232,26495.0,137434.0,1021.71,50.0,4.22,180884.66999999998,35.0
2018-07-16,4994805.9,4716050.05,224,224,25962.0,116096.0,833.76,54.0,3.9074074074074074,196833.3,33.0
2018-07-17,5712604.18,5386803.9,247,246,29693.0,157213.0,867.41,49.0,4.061224489795919,192445.15,37.0
2018-07-18,7639039.23,7484190.04,339,338,29851.0,133543.0,1148.83,39.0,3.9743589743589745,184269.5,28.0
2018-07-19,6252432.84,5912775.72,267,266,30288.0,113696.0,1318.19,40.0,4.25,151123.52,30.0
2018-07-20,5761282.54,5222554.73,226,222,26713.0,109158.0,1230.19,52.0,4.0,299664.06,39.0
2018-07-21,4939690.9,4320031.79,205,204,29476.0,120740.0,810.86,50.0,4.16,216070.95,32.0
2018-07-22,5641320.53,4834937.23,222,221,27433.0,105875.0,1001.21,50.0,3.84,163582.54,39.0
2018-07-23,6121614.15,4864263.18,223,221,27239.0,112878.0,725.65,48.0,4.270833333333333,95339.17,37.0
2018-07-24,6821739.77,5344675.82,238,236,30476.0,162322.0,723.34,52.0,4.153846153846154,202942.55,43.0
2018-07-25,7944998.65,6241710.94,302,300,34882.0,165909.0,843.27,42.0,3.738095238095238,60993.4,30.0
2018-07-26,6463508.32,5212368.25,242,241,31947.0,140584.0,1052.06,55.0,3.8545454545454545,92620.99,33.0
2018-07-27,5162979.4,4110689.88,200,200,28280.0,151389.0,918.15,50.0,3.72,281938.1,35.0
2018-07-28,6313222.5,5068784.77,205,205,25680.0,124380.0,751.34,46.0,3.9347826086956523,199483.01,43.0
2018-07-29,6597216.94,5284529.74,240,239,27643.0,122643.0,530.23,47.0,3.9361702127659575,164626.6,38.0
2018-07-30,7314460.76,5725898.93,264,264,31131.0,112726.0,582.78,45.0,3.933333333333333,191006.6,37.0
2018-07-31,12496367.04,9909115.53,441,440,27391.0,142951.0,1153.59,50.0,3.78,161277.61000000002,32.0
2018-08-01,13786351.91,10884999.4,462,458,34337.0,135710.0,1030.58,48.0,4.229166666666667,89875.69,31.0
2018-08-02,10106943.25,7999614.76,368,364,32655.0,143131.0,1501.14,40.0,4.225,134541.56,36.0
2018-08-03,9026931.62,7058116.81,290,290,29494.0,126311.0,1140.65,42.0,3.8095238095238093,106104.24,34.0
2018-08-04,6859151.1,5490125.8,253,251,30114.0,110771.0,1266.25,38.0,3.948717948717949,124492.64,24.0
2018-08-05,3117800.12,2491453.39,113,113,32477.0,177486.0,769.77,36.0,3.888888888888889,237271.78,35.0
2018-08-06,3924563.55,3048117.59,130,129,39013.0,180333.0,554.81,46.0,3.8043478260869565,219330.78,45.0
2018-08-07,4212970.63,3334965.62,153,152,32519.0,106275.0,619.07,46.0,4.021739130434782,192310.97,30.0
2018-08-08,4647118.76,3610702.93,156,155,29424.0,100598.0,437.41,49.0,3.836734693877551,114966.77,38.0
2018-08-09,4946125.63,3977801.47,170,170,31580.0,172112.0,446.94,27.0,4.296296296296297,142345.53,37.0
2018-08-10,3705554.89,2859379.41,134,133,33078.0,169398.0,478.97,35.0,3.914285714285714,260080.32,38.0
2018-08-11,4591065.72,3598807.89,148,148,31058.0,149625.0,535.69,40.0,4.05,115112.01000000001,32.0
2018-08-12,4030885.81,3179458.32,138,138,26034.0,140718.0,453.02,53.0,3.943396226415094,209691.08000000002,36.0
2018-08-13,4244815.28,3284829.91,156,155,30743.0,144336.0,495.96,43.0,3.6511627906976742,182690.89,44.0
2018-08-14,6041631.13,4766947.5,184,184,30362.0,153338.0,467.73,48.0,3.8541666666666665,225994.68,27.0
2018-08-15,6058071.07,4807626.36,210,209,32052.0,162434.0,613.62,37.0,4.027027027027027,212070.4,41.0
2018-08-16,5333680.81,4015767.27,191,191,27297.0,138459.0,839.88,34.0,4.176470588235294,300704.95,39.0
2018-08-17,4314679.61,3455461.38,148,148,31433.0,161030.0,616.38,34.0,3.9411764705882355,236461.58,44.0
2018-08-18,4960825.43,3902500.12,164,163,33012.0,111264.0,515.79,39.0,4.0,305451.67,42.0
2018-08-19,4978431.53,3847035.88,170,168,39488.0,132972.0,374.87,40.0,3.725,96255.68000000001,34.0
2018-08-20,4896843.63,3837284.3,173,173,38268.0,207495.0,573.76,38.0,3.6842105263157894,179291.19,35.0
2018-08-21,5971341.33,4692653.97,206,205,34313.0,133424.0,528.75,37.0,3.891891891891892,211153.09,50.0
2018-08-22,7086185.79,5662221.43,224,222,32336.0,165802.0,657.75,29.0,4.241379310344827,186774.62,38.0
2018-08-23,5392520.44,4260217.92,167,166,35869.0,119929.0,555.04,38.0,3.8421052631578947,122395.76,38.0
2018-08-24,3329330.38,2630754.1,120,120,36561.0,129066.0,610.95,34.0,4.264705882352941,221953.87,40.0
2018-08-25,4716376.41,3836954.01,141,139,32544.0,127834.0,525.0,30.0,4.096774193548387,219768.93,41.0
2018-08-26,4717920.92,3744613.34,155,154,31686.0,144816.0,384.0,31.0,4.161290322580645,152637.27,20.0
2018-08-27,6151109.31,4800826.49,187,185,34463.0,179758.0,378.12,42.0,3.9523809523809526,206515.38,40.0
2018-08-28,12207075.48,9954369.46,384,381,33919.0,133606.0,660.35,37.0,4.054054054054054,256611.08000000002,47.0
2018-08-29,10330752.34,8329694.93,359,357,37620.0,122447.0,753.44,43.0,4.046511627906977,139006.91999999998,35.0
2018-08-30,10819458.93,8497693.47,350,347,30458.0,158311.0,1002.53,42.0,4.0,171501.17,33.0
2018-08-31,9769233.6,7975907.3,306,305,33256.0,154605.0,1029.49,23.0,3.6956521739130435,108650.79000000001,43.0
2018-09-01,8834290.53,7236711.56,300,299,21853.0,85618.0,1162.79,35.0,3.857142857142857,107884.65,29.0
2018-09-02,2926208.13,2475973.31,121,119,26234.0,100063.0,1118.29,32.0,3.6875,171613.05,31.0
2018-09-03,3730127.97,3250956.11,125,124,23328.0,101305.0,726.4,45.0,3.977777777777778,220730.33,33.0
2018-09-04,2895558.56,2566039.59,89,89,20499.0,107914.0,407.35,37.0,4.1891891891891895,255239.24,39.0
2018-09-05,2683914.3,2352008.69,89,89,25916.0,99437.0,322.15,36.0,4.0,102094.72,44.0
2018-09-06,2220736.04,1976596.92,82,82,23575.0,98789.0,295.87,38.0,4.2105263157894735,265544.86,37.0
2018-09-07,2737800.42,2305499.6,110,109,24675.0,111428.0,387.71,34.0,4.0,166723.1,30.0
2018-09-08,3138040.11,2844198.87,107,107,21499.0,93009.0,250.85,31.0,4.064516129032258,146806.07,42.0
2018-09-09,4428844.18,3809539.78,172,168,24572.0,126340.0,281.09,36.0,4.055555555555555,181759.94,33.0
2018-09-10,3518686.76,3115017.21,131,131,23077.0,84070.0,631.93,39.0,4.051282051282051,205772.97999999998,31.0
2018-09-11,2737148.82,2457613.39,98,97,22565.0,114735.0,358.71999999999997,33.0,4.151515151515151,91486.45999999999,38.0
2018-09-12,3907657.89,3473624.08,124,123,22982.0,81255.0,662.7,37.0,4.027027027027027,189453.56,47.0
2018-09-13,3198359.98,2826009.39,104,104,20905.0,103260.0,359.94,25.0,4.0,294571.88,46.0
2018-09-14,3759913.17,3409768.94,118,116,22390.0,91293.0,498.68,38.0,3.6052631578947367,185608.05,25.0
2018-09-15,3182906.62,2708850.83,139,138,22602.0,120105.0,393.61,34.0,3.7941176470588234,130146.76999999999,40.0
2018-09-16,4513878.02,4134396.21,158,157,20769.0,107735.0,453.24,35.0,3.7714285714285714,211345.71,33.0
2018-09-17,3684035.33,3185261.69,137,135,22065.0,117402.0,689.64,32.0,3.75,279665.29,41.0
2018-09-18,3511249.8,3093197.05,120,119,21571.0,113374.0,367.8,27.0,3.7037037037037037,215991.49,37.0
2018-09-19,3203671.41,2850137.86,116,115,25224.0,122166.0,437.45,28.0,3.5,123932.79000000001,23.0
2018-09-20,2967505.47,2634513.81,113,113,25444.0,132990.0,417.05,29.0,3.689655172413793,224587.69,38.0
2018-09-21,3391440.87,3055926.25,111,110,26491.0,135595.0,475.11,33.0,3.909090909090909,83964.26,29.0
2018-09-22,3067943.56,2653342.07,114,114,24669.0,86950.0,377.61,29.0,3.896551724137931,48552.020000000004,39.0
2018-09-23,4892505.92,4455722.87,173,171,20624.0,86285.0,484.74,29.0,3.6551724137931036,178408.41,36.0
2018-09-24,4916532.68,4394814.48,148,146,20102.0,101632.0,394.42,35.0,3.8285714285714287,48002.4,48.0
2018-09-25,3834324.5,3363603.04,120,120,24408.0,107389.0,471.73,30.0,4.033333333333333,122201.37,38.0
2018-09-26,4727732.71,4050861.46,161,161,24321.0,96118.0,388.36,29.0,4.103448275862069,310667.46,31.0
2018-09-27,5609192.49,4998150.71,197,195,22241.0,112579.0,541.94,31.0,3.903225806451613,101813.75,39.0
2018-09-28,5221949.72,4643296.21,185,185,20002.0,77655.0,418.74,22.0,3.8636363636363638,170419.85,34.0
2018-09-29,5089871.44,4351327.13,179,179,22427.0,115587.0,435.42,33.0,3.727272727272727,105311.63,43.0
2018-09-30,5437181.81,4591821.05,188,188,23354.0,116452.0,735.57,25.0,4.2,80344.64,40.0
2018-10-01,4742181.64,4115311.14,163,160,17446.0,65445.0,643.16,27.0,3.962962962962963,76476.79,36.0
2018-10-02,1807247.84,1354070.12,64,64,20271.0,70112.0,431.46,19.0,3.789473684210526,172860.93,35.0
2018-10-03,1798411.4,1414782.3,57,57,19658.0,105418.0,327.5,28.0,3.6785714285714284,53946.15,36.0
2018-10-04,2726313.6,2140614.37,67,66,18539.0,96559.0,375.22,27.0,4.2592592592592595,120199.65000000001,35.0
2018-10-05,2484898.47,1911895.45,82,82,20697.0,73261.0,286.38,23.0,3.652173913043478,187614.9,43.0
2018-10-06,2157385.6,1668290.7,83,83,16653.0,80971.0,179.79,25.0,3.52,89004.93,28.0
2018-10-07,2767415.65,2075893.96,89,87,17138.0,57506.0,282.85,25.0,4.04,110153.89,29.0
2018-10-08,3075660.75,2408923.48,104,104,19068.0,65463.0,298.89,18.0,4.111111111111111,92458.70999999999,34.0
2018-10-09,2768213.46,2199027.83,87,86,19974.0,90108.0,345.06,25.0,3.96,153708.68,32.0
2018-10-10,1759060.3,1352309.05,56,56,17449.0,61769.0,140.84,19.0,4.157894736842105,197414.88999999998,40.0
2018-10-11,2288675.28,1804152.97,70,70,19030.0,90502.0,180.52,18.0,3.8333333333333335,115396.03,34.0
2018-10-12,3801607.19,3093283.75,110,108,18202.0,64683.0,231.59,20.0,3.55,110802.11,36.0
2018-10-13,3486645.25,2756384.22,97,97,19872.0,80948.0,239.52,20.0,3.7,126468.51,40.0
2018-10-14,3516624.21,2744217.98,104,102,20239.0,69632.0,346.26,21.0,4.142857142857143,130454.45999999999,34.0
2018-10-15,3593428.63,2809961.8,126,124,17769.0,75308.0,318.2,29.0,3.9655172413793105,43729.399999999994,48.0
2018-10-16,4126610.48,3221862.51,132,129,19688.0,91384.0,414.71999999999997,20.0,4.0,224682.59,36.0
2018-10-17,2193280.79,1721100.93,74,72,19552.0,99335.0,314.14,10.0,3.9,55213.149999999994,38.0
2018-10-18,2364712.74,1825738.91,72,71,19459.0,100285.0,454.89,16.0,3.875,62072.31,42.0
2018-10-19,2753648.17,2191447.61,96,95,20461.0,94374.0,352.07,37.0,4.027027027027027,143235.86000000002,31.0
2018-10-20,3067392.26,2428564.0,94,94,18986.0,102852.0,328.04,16.0,4.125,83530.35,50.0
2018-10-21,2965006.46,2322786.28,123,120,16474.0,72338.0,347.76,20.0,4.4,122515.75,33.0
2018-10-22,3760345.32,3093167.35,118,118,16423.0,56130.0,411.26,14.0,3.9285714285714284,32961.67,37.0
2018-10-23,3210408.93,2590626.71,118,117,18758.0,102111.0,438.18,22.0,3.782608695652174,49385.06,26.0
2018-10-24,2388950.39,1810211.59,85,84,19856.0,91843.0,553.07,18.0,4.111111111111111,76251.21,46.0
2018-10-25,2281239.32,1789602.98,79,79,20502.0,76666.0,295.52,11.0,3.727272727272727,30743.37,37.0
2018-10-26,2925667.62,2326884.75,99,99,20468.0,96900.0,319.72,16.0,3.9375,162563.42,39.0
2018-10-27,3517566.83,2788248.35,121,121,17633.0,87551.0,276.89,30.0,4.066666666666666,44914.86,26.0
2018-10-28,5148086.02,4236118.44,165,163,18790.0,74564.0,329.67,29.0,3.8275862068965516,101279.78,34.0
2018-10-29,6121160.36,4854267.79,197,197,16800.0,83164.0,554.2,18.0,3.8333333333333335,58099.86,29.0
2018-10-30,5647021.76,4534254.48,161,161,20762.0,98114.0,407.82,18.0,3.888888888888889,96749.77,35.0
2018-10-31,5340696.76,4313400.22,170,170,18241.0,62125.0,552.8,14.0,3.0714285714285716,42671.98,41.0
2018-11-01,4100504.23,3207191.36,130,130,15431.0,57107.0,544.64,26.0,3.8461538461538463,54118.18,42.0
2018-11-02,1332091.2,973346.43,49,49,13047.0,43887.0,481.72,18.0,4.333333333333333,83358.9,32.0
2018-11-03,1775113.55,1429465.35,65,65,14646.0,77355.0,357.08,7.0,3.4285714285714284,19220.28,39.0
2018-11-04,2595301.17,2110463.11,80,79,16325.0,85351.0,282.22,16.0,3.5625,125790.75,44.0
2018-11-05,2667990.75,2059523.3,87,86,13853.0,50174.0,256.87,14.0,4.071428571428571,262674.3,33.0
2018-11-06,2019349.93,1662050.67,61,61,15092.0,58135.0,170.2,18.0,4.166666666666667,43103.96,41.0
2018-11-07,2141247.67,1769789.01,63,63,16607.0,90142.0,167.25,21.0,3.5238095238095237,126261.19,23.0
2018-11-08,1913450.02,1511722.76,60,59,17730.0,64345.0,270.76,13.0,4.384615384615385,154638.39,50.0
2018-11-09,2619129.29,2039164.75,73,72,14879.0,53499.0,195.68,25.0,3.6,52594.55,40.0
2018-11-10,2402388.27,1910373.68,71,71,15586.0,81426.0,270.44,20.0,3.85,174361.25999999998,43.0
2018-11-11,3568388.14,2844379.91,111,111,18244.0,98163.0,168.04,25.0,4.16,165765.53999999998,41.0
2018-11-12,2517159.72,2054634.4,90,89,15697.0,78287.0,341.31,18.0,3.888888888888889,53217.44,39.0
2018-11-13,1925203.6,1550255.36,64,63,15702.0,84018.0,467.77,15.0,4.333333333333333,48708.409999999996,41.0
2018-11-14,1687382.45,1226935.5,71,71,16436.0,87206.0,285.21,24.0,4.0,111160.01000000001,32.0
2018-11-15,2055680.2,1571568.0,70,70,14003.0,49244.0,300.18,21.0,4.0,216249.25,30.0
2018-11-16,2040967.69,1635316.04,87,86,15836.0,82918.0,227.13,22.0,3.6818181818181817,185046.39,35.0
2018-11-17,2025956.74,1601361.16,71,70,15104.0,57142.0,173.02,14.0,4.285714285714286,89841.17,44.0
2018-11-18,3630560.3,3005034.69,128,128,15009.0,79389.0,374.33,15.0,3.6,194770.78,41.0
2018-11-19,2171786.9,1822847.47,70,70,15077.0,60967.0,455.37,15.0,3.8,166359.38,38.0
2018-11-20,2495899.61,2196442.6,84,83,17846.0,87533.0,279.96,17.0,3.6470588235294117,63994.12,37.0
2018-11-21,1870994.01,1826252.29,75,74,15276.0,79255.0,432.43,15.0,4.0,49304.02,40.0
2018-11-22,1690197.81,1647708.27,73,73,15961.0,67405.0,221.91,13.0,3.923076923076923,137476.28,35.0
2018-11-23,1647035.11,1656826.5,72,72,17599.0,82555.0,543.4,17.0,3.7058823529411766,49838.1,38.0
2018-11-24,1991985.26,1889498.02,88,87,17089.0,58015.0,427.4,21.0,3.619047619047619,35037.28,24.0
2018-11-25,2085511.05,2029509.86,101,99,17558.0,90020.0,287.32,27.0,4.0,135263.71,39.0
2018-11-26,2543960.96,2433523.18,104,104,15157.0,51414.0,584.89,16.0,3.4375,156763.36000000002,36.0
2018-11-27,2369522.33,2218838.51,116,116,15933.0,54362.0,409.58,14.0,3.7857142857142856,69903.33,41.0
2018-11-28,1733474.59,1753556.92,81,80,15834.0,51498.0,540.2,15.0,4.266666666666667,48971.630000000005,33.0
2018-11-29,2226459.09,2127649.92,116,115,17179.0,82000.0,614.97,15.0,3.2,38772.58,42.0
2018-11-30,2058963.14,2054767.53,107,107,15350.0,73651.0,847.6,17.0,3.764705882352941,62475.33,37.0
2018-12-01,1216044.13,1211686.23,82,82,18574.0,99528.0,616.92,18.0,3.7777777777777777,45097.05,46.0
2018-12-02,977052.29,950959.05,59,59,19511.0,80313.0,598.81,16.0,3.75,67159.36,53.0
2018-12-03,1855981.25,1750191.91,86,85,15506.0,64657.0,648.63,11.0,4.181818181818182,114821.82,44.0
2018-12-04,1606060.57,1508604.3,67,66,17005.0,74402.0,538.8,15.0,3.8666666666666667,33047.63,36.0
2018-12-05,1085024.44,1036671.25,50,50,16108.0,75172.0,439.95,12.0,4.083333333333333,53078.61,37.0
2018-12-06,942014.91,946159.68,51,50,18794.0,64401.0,328.65999999999997,19.0,3.526315789473684,18984.6,33.0
2018-12-07,1200649.15,1205634.51,68,68,16317.0,53866.0,294.90999999999997,11.0,3.090909090909091,86271.79000000001,32.0
2018-12-08,1453175.2,1434521.0,67,66,19012.0,82685.0,396.45,12.0,4.416666666666667,117049.62000000001,42.0
2018-12-09,1834112.01,1791856.09,88,87,20477.0,109812.0,503.75,11.0,3.8181818181818183,112578.67,39.0
2018-12-10,1719022.37,1695031.78,88,87,20449.0,78059.0,391.24,19.0,3.8421052631578947,83295.37,40.0
2018-12-11,1670763.83,1670771.64,89,89,16690.0,71698.0,574.86,14.0,4.357142857142857,113864.57,48.0
2018-12-12,1416824.27,1409602.12,81,80,19810.0,106078.0,494.46,10.0,4.1,63330.15,36.0
2018-12-13,1605917.55,1631146.11,92,91,16278.0,84818.0,825.8100000000001,13.0,3.6153846153846154,26602.92,31.0
2018-12-14,1986080.6,1901692.62,79,78,17277.0,71847.0,411.61,14.0,4.285714285714286,65115.22,38.0
2018-12-15,1761139.67,1649696.47,94,94,16953.0,82434.0,519.7,17.0,3.7058823529411766,39696.89,32.0
2018-12-16,1956185.08,1973002.66,94,94,17668.0,81437.0,610.76,13.0,3.0,37179.67,45.0
2018-12-17,1975625.37,2012021.47,124,123,19993.0,82231.0,558.1,11.0,4.0,67029.06,41.0
2018-12-18,1917848.83,1813056.96,124,122,17386.0,73775.0,613.46,10.0,3.8,116962.64,30.0
2018-12-19,1548668.19,1537872.76,78,77,19880.0,99436.0,562.5,13.0,4.153846153846154,5604.67,28.0
2018-12-20,2111859.13,1955020.76,100,99,16785.0,86527.0,780.3,22.0,4.545454545454546,97018.81,33.0
2018-12-21,1795780.71,1747996.02,99,99,17089.0,75369.0,613.06,19.0,4.157894736842105,137250.56,36.0
2018-12-22,1497206.71,1451328.96,96,94,19131.0,92396.0,465.39,20.0,3.9523809523809526,156118.19,43.0
2018-12-23,1221387.72,1203158.82,86,86,18677.0,67357.0,706.6,14.0,4.133333333333334,18759.719999999998,33.0
2018-12-24,2110373.43,2051630.86,116,116,18196.0,81305.0,727.53,23.0,4.043478260869565,10278.49,33.0
2018-12-25,1398293.31,1329598.03,87,87,18220.0,82734.0,548.46,15.0,4.266666666666667,49710.310000000005,44.0
2018-12-26,1989426.16,1906954.63,115,112,16195.0,85129.0,795.07,21.0,4.0,90210.83,41.0
2018-12-27,2379859.2,2336594.02,128,126,20352.0,96078.0,922.52,21.0,3.857142857142857,30983.760000000002,52.0
2018-12-28,4637468.16,4553417.55,230,227,16913.0,77764.0,744.87,14.0,4.142857142857143,30591.059999999998,47.0
2018-12-29,4597405.16,4592577.25,230,230,18932.0,81645.0,982.08,22.0,4.136363636363637,20100.23,30.0
2018-12-30,3975279.59,3817470.28,211,208,16773.0,59562.0,1314.93,22.0,4.181818181818182,8283.8,38.0
2018-12-31,3827364.78,3811034.54,182,182,17432.0,79582.0,1107.57,18.0,4.333333333333333,78736.69,47.0
2019-01-01,2430742.1,2422276.45,119,118,13010.0,51325.0,968.52,15.0,3.2666666666666666,62170.67,42.0
2019-01-02,857486.8,611460.51,35,35,12737.0,48341.0,812.63,15.0,3.4,57497.119999999995,39.0
2019-01-03,1095516.84,931676.57,40,40,13152.0,68314.0,587.2,20.0,3.6,70473.39,42.0
2019-01-04,1356732.44,1032253.29,50,49,15690.0,79556.0,368.17,16.0,3.6875,36118.84,28.0
2019-01-05,1752585.71,1344358.95,72,70,14519.0,75716.0,234.91,23.0,4.173913043478261,80566.28,42.0
2019-01-06,1660128.37,1324455.7,67,67,14231.0,49759.0,240.20999999999998,13.0,4.230769230769231,13645.86,45.0
2019-01-07,1936096.71,1554210.1,51,50,15866.0,77357.0,138.12,20.0,3.75,49111.44,46.0
2019-01-08,1715399.79,1347590.83,59,59,15100.0,66828.0,374.6,16.0,3.75,44448.04,37.0
2019-01-09,1858318.85,1516237.67,57,56,15325.0,55452.0,204.65,23.0,3.782608695652174,18274.690000000002,35.0
2019-01-10,1259650.79,1032558.86,38,38,16076.0,67366.0,157.42000000000002,27.0,3.7777777777777777,69317.54000000001,37.0
2019-01-11,2153841.45,1671962.72,69,68,13433.0,57341.0,202.02,20.0,3.8,19762.42,33.0
2019-01-12,2073990.81,1674370.35,58,57,14383.0,57737.0,307.90999999999997,24.0,4.083333333333333,110586.92000000001,37.0
2019-01-13,3354624.45,2671314.89,92,91,16540.0,79348.0,212.38,16.0,3.5,42377.1,38.0
2019-01-14,2361690.18,1807957.6,65,63,13279.0,53209.0,304.52,21.0,4.238095238095238,30861.47,40.0
2019-01-15,1504083.3,1181548.42,48,48,13831.0,63195.0,207.94,18.0,3.5,39588.41,45.0
2019-01-16,1724908.79,1349961.65,58,58,15512.0,66027.0,185.88,11.0,4.2727272727272725,189055.62,44.0
2019-01-17,2280332.07,1816414.62,64,63,14437.0,52900.0,186.49,22.0,4.045454545454546,39257.61,47.0
2019-01-18,1474326.17,1227149.16,45,45,12024.0,58167.0,197.06,23.0,3.9565217391304346,30967.870000000003,25.0
2019-01-19,1754206.62,1335367.18,64,64,14677.0,67428.0,127.36,11.0,4.0,24818.98,35.0
2019-01-20,3160071.59,2517012.51,91,90,15110.0,60771.0,177.56,17.0,4.235294117647059,29684.39,38.0
2019-01-21,2299476.91,1856585.16,73,73,15061.0,64174.0,158.15,14.0,4.214285714285714,16520.42,41.0
2019-01-22,2108562.98,1708188.75,60,60,12987.0,49093.0,188.09,28.0,4.178571428571429,10142.32,40.0
2019-01-23,1826741.5,1369479.14,64,64,14097.0,57611.0,253.92,14.0,3.7142857142857144,37430.16,34.0
2019-01-24,2523490.79,2014906.08,71,71,13164.0,42251.0,223.4,9.0,4.0,187035.55,39.0
2019-01-25,2014411.34,1674040.36,64,64,12789.0,55846.0,210.37,11.0,3.3636363636363638,61305.450000000004,35.0
2019-01-26,2940618.52,2385985.7,89,89,13361.0,55817.0,232.38,13.0,3.6153846153846154,28421.54,37.0
2019-01-27,4391507.1,3459322.38,148,145,12775.0,44948.0,319.90999999999997,22.0,3.6818181818181817,8676.06,38.0
2019-01-28,4748349.69,3779471.66,156,156,15400.0,70499.0,456.35,18.0,3.5,36114.509999999995,43.0
2019-01-29,4822586.51,3839462.75,150,149,14448.0,68530.0,288.33,18.0,3.9444444444444446,64172.63,48.0
2019-01-30,3962494.16,3161585.88,137,137,14923.0,63324.0,523.35,12.0,4.25,49712.21000000001,38.0
2019-01-31,3557233.24,2914824.87,124,124,14374.0,64100.0,632.34,14.0,4.0,42878.4,38.0
